,"The Givers' Guide is a Project Created and Coordinated by Frayde Yudkowsky, LSW, LMSW, CTP. The Givers' Guide is a constant work in progress. Please email any corrections, additions or changes to Hello@GiversGuide.org",,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Board of Family and Children's Services Seymour Askin Counseling Center,Behavioral Health Clinic,"2020 Coney Island Avenue Brooklyn, NY 11223 (Midwood)",NY,(718) 676-4280,,,,,"Individual and family therapy, after school groups including socialization groups for girls, parenting groups, psychiatric evaluation, medication monitoring and trauma treatment. ",,jewishboard.org/listing/the-seymour-askin-counseling-center ,facebook.com/jewishboard,instagram.com/jewishboard,twitter.com/jewishboard,linkedin.com/company/jewish-board-of-family-and-children's-services ,,,,,,,,,,,,,,,,,,,,,,
Jewish Board - intake,Behavioral Health Clinic,,NY/NJ,(844) 663-2255,,,,,People can call and ask for a frum therapist when they call for an intake. They have a few physical offices.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Board - Residential Placement,Residential Placement,"1358 56 Street Brooklyn, NY 11219",NY,(718) 851-7100 ext: 471221,,,"intake coordinator: Laurie Corlin, LCSW",lcorlin@jbfcs.org,"Residential placement for NYS residents, 18 yo and older.",,https://jewishboard.org/,,,,,"Additional contact: Faye Wilbur, Director of  Home and Community Based Services , Mishkon.  fwilbur@jbfcs.org 718-851-7100 ext: 471211",,,,,,,,,,,,,,,,,,,,,
JTP (Jewish Tele-Psych),Mental Health Services,Website,USA,(248) 660-9676,,,Avi and Rochel Adler,jtpsignup@gmail.com,"Secure Website which allows clients to visit with a frum provider of their choosing in a private and HIPAA compliant manner. Virtual and in-person appointments. For anxiety, ADD/ADHD, addiction, Bipolar disorder, depression, eating disorders, life coach, marriage counseling, OCD, PTSD, Stress and more.
Also accepting Jewish Mental Health providers who wish to join.",,jtphealth.com ,facebook.com/JewishTelePsych ,,,,,,,,,,,,,,,,,,,,,,,,,
Keren Ezer L'Nefesh - Yeshiva and Seminary students,Subsidized Therapy,,"USA, Israel",(732) 730-7538,,,Founded by Rav Chaim Epstein,,Helps schools throughout USA and Israel facilitate treatment for students struggling with mental health challenges by providing financial assistance.,,,,,,www.linkedin.com/company/keren-ezer-lnefesh,,,,,,,,,,,,,,,,,,,,,,
Kid Skills,Behavioral Health Play Group,,NY/NJ,(848) 525-7630,,,,,"A language and social skills, mainstream play group setting. With visualizing ABA sessions where every part of the ciriculum is taught through fun, games, and play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kivun,Organization to support ADHD with relevant resources,Lakewood NJ,USA,,,,Rivka Jacobson,kivunresources@gmail.com,"Kivun aims to provide awareness, resources and support for individuals and families dealing with ADHD, both in adults and children.",,-,,,,,Updated Sept 2nd 2025,,,,,,,,,,,,,,,,,,,,,
KosherTherapy.com,Therapy for Spanish Speakers,Online,Web,,,,Vivi Suess,,Tele-therapy for spanish speakers,,koshertherapy.com,,,,,,,,,,,,,,,,,,,,,,,,,,
LCSC - Lakewood Community Services Corporation ,Behavioral Health Clinic,"900 Forest Avenue Lakewood, NJ 08701",NJ,(732) 886-6964,,,"Sara Lerner, LCSW ","info@thelcsc,org","Individual and group therapy. Comprehensive mental health services. Counseling, case management, psychiatry, services for the elderly, group therapy, economic development, Mommy and Me intergenerational music class, DBT groups, and bilingual services. Treating anxiety, emotional regulation, attachment, child centered play, trauma, dbt skills, depression, family relationships, cbt. Variety of groups for youth held on Sundays and after school. School based services offered in select schools. ",,thelcsc.org,,,,,Accepts NJ Family Care and most major insurances. ,,,,,,,,,,,,,,,,,,,,,
Lifespan ,Behavioral Health Clinic,1466 Hooper Ave. Toms River NJ 08753,NJ,(718) 360-6373,,,"Chaim Kolodny,  LCSW ",info@lifespannj.org,"Lifespan is a one-of-a-kind institute where world-class specialists and rising clinical stars in the community come together to envelop every client with genuine, trauma-informed, 1:1 care.  Our goal is to make trauma-informed mental-health wellness accessible, affordable, and effective for all those in need. ",,lifespannj.org,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning Tree,Telehealth Therapy,"Miami, FL",USA,(305) 705-2211,,,Mordechai T. Salfer PhD.,office@learningtreemiami.com,Offering full complete psychological evaluation and therapy sessions. Accepting consultations.,,,,,,,"Accept Medicare.
A branch of Tree of Knowledge.",,,,,,,,,,,,,,,,,,,,,
LSA Recovery,Addiction and Behavioral Health Clinic,"1664 East 14th Street Brooklyn, NY 11229; 2846 Stillwell Avenue Brooklyn, NY 11224",NY,(718) 954-3800,Stillwell Avenue Location:                      (718) 975-2252,,,info@lsarecovery.org,"Assessment, individual, family and group counseling, medication-assisted treatment, criminal justice counseling, MICA program, crisis management, education and vocational services, care management, substance abuse education, health education groups, HIV/AIDS education, DWI program, naloxone training and work with ACS. Staff speaks, English, Spanish, Russian and Ukrainian. ",,lsarecovery.org,,,,,"Medicaid, Medicare and most insurances accepted.  Affiliated with Interborough. ",,,,,,,,,,,,,,,,,,,,,
Makor (Mekor Hayim Center),Recovery Center,"Flatbush Brooklyn NY, Deal NJ",New York and New Jersey,718-564-9345,718-564-9345,NA,"Rabbi Moses Haber, LMSW",RabbiMosesHaber@gmail.com,"Makor is a recovery center that provides an added layer of support for those in recovery from addiction. We provide Torah classes, fellowship dinners, support groups, referrals for men in recovery as well as support for the spouse. Makor is 12 step friendly and not a substitute for treatment.",,www.MakorNY.com,NA,NA,NA,Na,A registered non profit 501(c)(3) donations can be made through JCF/Fidelity or www.MakorNY.com/donate,,,,,,,,,,,,,,,,,,,,,
Moonrise Wellness,Ketamine Therapy,"200 East Eckerson Road New City, NY 10956",NY/NJ,(845) 682-7200,,,"Divi Kamman (Bogart), Shaindel Udoff",,"Ketamine infusions are a breakthrough in behavioral health, a clinical intervention which introduces a safe space for participants to process and explore their emotions, making progress in cases that have proved to be treatment-resistant.",,https://moonrisewellness.com/,https://facebook.com/moonrisewellnesscenter,https://instagram.com/moonrisewellnesscenter/,,https://linkedin.com/company/moonrisewellnesscenter/,,,,,,,,,,,,,,,,,,,,,,
Monarch Counseling Group,Private practice,23 Klingher Court,"New York, Connecticut",2039826167.0,203-982-6167,NA,Robin Gutman,gutmanrobin@gmail.com,Therapy for women who are looking to feel seen and heard. Relational trauma.,,Www.robingutman.com,NA,@robingutman_lpc,NA,Robin Gutman,Private pay only,,,,,,,,,,,,,,,,,,,,,
Monsey Health Center - Project OHR,Behavioral Health Clinic,"42 Melnick Drive Monsey, NY 10952",NY/NJ,(845) 770-1949,"Administrative Assistance: (845) 770-1907
OT Assessment: (845) 770-1968",,"Malka Harris Susswein, LCSW-R",projectohr@cmadc.com,"Outpatient center, which provides psychiatry, individual therapy, marriage and family therapy, and child, adolescent and play therapy, school/home behavioral modification. Group therapy options for youth and adults. Live therapy sessions from the comfort of your home. OT department with a team of expert therapists.",,cmadc.com/behavioral-health ,,,twitter.com/CMADCRockland,,Accepts insurance. ,,,,,,,,,,,,,,,,,,,,,
NAOMI CENTER,Behavior Health Clinic,"3655 A Old Court Road Suite 1 Baltimore, MD 21208",MD,(410) 630-9064,,,"Atara Ziffer,
LCSW-C Psychotherapy Services
Racheli Neuberger, LCSW-C Psychiatric Services",info@thenaomicenter.org,"Mental health services for Baltimore's Jewish community. We service Baltimore, Silver Spring, and surrounding areas.  Psychiatry, therapy evaluations, mentorships, Big brother and sister",,https://www.thenaomicenter.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
NeuroCare TMS,TMS Outpatient Clinic,"615 Avenue L Brooklyn, NY 11230 
223 Spencer Street Brooklyn, NY 11205                             233 Lafayette Avenue Suffern, NY 10901",NY,(718) 375-0755,,,"Naftali Salomon, LCSW ",info@neurocareTMS.com ,"TMS outpatient clinic. Deep TMS is a non-invasive, painless, short-term treatment that reduces or eliminates chronic depression symptoms.  Now also treating OCD.",,neurocaretms.com ,,,,,Covered by insurance. FDA approved. ,,,,,,,,,,,,,,,,,,,,,
Neuro Q,Behaviral Health and OT Clinic,"1317 52nd St Brooklyn, NY 11219",NY,(718) 928-9564,,,"Chaiah Levine, OTR/L",info@neuroq.co,"NeuroQ exists to make positive change in the lives of children and adolescents who struggle with academic, social or sensory problems. Our innovative approach and friendly experts help you experience the joy of watching your child excel and thrive into adulthood.",,https://neuroq.co/,,,,,,,,,,,,,,,,,,,,,,,,,,
Oasis Awakening Souls,Metal healtg,Lakewood NJ 08701,190 Ocean Ave,8489922726.0,8489922726.0,N/a,Yisroel Fass,Info@oasisawakeningsouls.com,"Free group therapy, yoga and breathwork",,Oasisawakeningsouls.com,N/A,https://www.instagram.com/oasisawakeningsouls,N/A,N/A,For men over 20,,,,,,,,,,,,,,,,,,,,,
ODA Health,Behavioral Health Clinic,"517 Park Avenue Brooklyn, NY 11205",NY,(718) 260-4640,,,"Malky Shaulson, LCSW-R",,"Provides a full range of outpatient psychiatric services ranging from mental health screenings, talk therapy and medication management that is coordinated with your primary care physician.",,odahealth.org/services/behavioral-health ,facebook.com/pages/Oda-Primary-Care-Health,,twitter.com/odahealth,linkedin.com/company/oda-primary-health-care-center ,,,,,,,,,,,,,,,,,,,,,,
OHEL Jaffa Family Campus ,Behavioral Health Services,"1268 East 14th Street Brooklyn, NY 11230 ",NY,(1800) 603-OHEL,Crisis Response Team Hotline: (718) 686-3165,,,access@ohelfamily.org ,"Administrative services, foster/preventive care, domestic violence, mobile outreach and mental health services.",,ohelfamily.org ,facebook.com/ohelfamily,instagram.com/ohelfamily,twitter.com/ohelfamily,linkedin.com/company/ohel-children's-home-and-family-services ,,,,,,,,,,,,,,,,,,,,,,
Ofek - Horizon,Behavioral Health Support,Worldwide,Worldwide,WhatsApp status number: +447521694171,WhatsApp status link: https://wa.link/waq7si,,Miss Shoshana Cohen,ofekhorizonstatus@gmail.com,"Where we talk about mental health through clips of therapists and Rabbanim, Therapist Q&A's, quotes and anything that makes a Jewish person tick",,,,instagram.com/ofek_horizon_?igsh=MW85c3o3ZGN6Y25lNw==,,,,,,,,,,,,,,,,,,,,,,,,
Oy Therapy,Addiction Support,"Lakewood NJ,",USA and International,(202) 798-1123,,,Yechiel Aharonof,yechieltherapy@gmail.com,"Teatment for sex, pornogrpahy, drug and Alcohol Addiction for Male Teens and Young Adults. Individualized psychotherapy for Addictions and Trauma, Monthly Webinars on learning how to break free",,Oytherapy.com,,,,www.linkedin.com/in/yechiel-aharonof-7a052b240,"Haskamos: From R' Uri Deutch, and R' Mendel Eichenstein
Updated on Sept 2nd 2025
",Private pay,,,,,,,,,,,,,,,,,,,,
Pesach Tikvah ,Behavioral Health Services ,"926 Bedford Brooklyn, NY 11205;                                          5309 18th Avenue Brooklyn, NY 11204",NY,Boro Park:                                (718) 705-5190,Williamsburg:                                                (718) 875-6900,,,"BP: bp@pesachtikvah.org
Williamsburg: frontdesk@pesachtikvah.org","Offers residential services, continuing day treatment program, waiver service provision, children's after-school activities, counseling center, care management, crisis support, school-based support, CCBHC-integrated care, outpatient mental health, senior services, day hab program, health screening, community based services, care management, crisis support, respite services and geriatric services. ",,pesachtikvah.org ,facebook.com/pages/Pesach-Tikvah-Community,,,linkedin.com/company/pesach-tikvah ,,,,,,,,,,,,,,,,,,,,,,
Premium Health Center,Behavioral Health Clinic,"620 Foster Avenue Brooklyn, NY 11230",NY,(718) 407-7300,,,,,"Outpatient facility providing psychotherapy and psychiatry for children, adolescents and adults. Kochavim - division for child and adolescent behavioral health. ",,premiumhealth.org,facebook.com/pages/category/Doctor/Premium-Health,,,linkedin.com/company/premium-health-center ,,,,,,,,,,,,,,,,,,,,,,
Pride of Judea ,Behavioral Health Clinic,"243-02 Northern Boulevard Queens, NY 11362",NY,(718) 423-6200,,,,,"Community-based mental health clinic located in Eastern Queens. Provides services to children, adolescents and adults who are struggling with a wide range of emotional and social problems.",,jewishboard.org/listing/pride-of-judea-community-services ,,,,linkedin.com/company/jewish-board-of-family-and-children's-services ,,,,,,,,,,,,,,,,,,,,,,
Rambam Family Health,Behavioral Health Clinic,1122 Chestnut Ave.  Corner of Coney Island & Ave. M,NY,(718) 942-3866,,(718) 942-3899,,Info@RambamHealth.org,"We provide unparalleled care for all patients in need across the Brooklyn area such as family-Centered Medicine and Healthcare, Internal medicine, Dentistry and Pediatrics.
",,rambamfamilyhealth.org,facebook.com/RambamFamilyHealth,instagram.com/rambamhealthcenter,,linkedin.com/company/rambamfamilyhealth/about,,,,,,,,,,,,,,,,,,,,,,
Refuah Health Center,Behavioral Health Clinic,"728 North Main Street Spring Valley, NY 10977",NY/NJ,(845) 354-9300,,,"Faigy Gordon, LCSW ",,"Culturally-sensitive quality outpatient support for a wide range of conditions, including chronic and acute depression, anxiety, attention deficit disorder and many others. Holistic care focused on the individual. Services include adult primary care, behavioral health, cardiology, case management, Covid-19 resources, dentistry, ExpressCARE, gastroenterology, general surgery, OB/GYN, optometry and optical shop, otolaryngology, pediatrics, podiatry, pulmonology, radiology, rehabilitation, rheumatology, urology and wellness center.",,refuahhealth.org ,facebook.com/RefuahHealth ,instagram.com/refuahhealth,twitter.com/refuahhealth ,linkedin.com/company/3932139,,,,,,,,,,,,,,,,,,,,,,
ReYou,Ketamine Clinic,"Howell, NJ",NJ,(908) 628-1324,(888) 739-6818,,Dr. Solomon Morgenstern,info@reyou.life,A ketamine infusion clinic offering infusions for mental health for patients from a comfortable office.,,reyou.life,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensory Outlet,Behavioral Health and OT Clinic,"Lakewood, NJ and Brooklyn, NY",NY/NJ,(732) 703-6060,,,"Estee Saks, MS, OTR/L, Founder and Director and Bracha Daum, LCSW, Clinical Director. ",office@sensoryoutlettherapy.com,"The emotional wellness center, promoting emotional wellness, healing and inner peace.  Therapy for children, teens and adults, play therapy, trauma therapy, EMDR, male and female therapists, and yoga. OT - a targeted, bottom-up approach to address sensory challenges, behavior, emotional regulation and skill. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensory Wellness,Sensory Processing for Teens and Adults,"336 West Passaic Street Rochelle Park, New Jersey 07662                                                             180 Phillips Hill Road, New City, NY, 10956",NJ/NY,(201) 421-6346,,,"Danielle Amster, OTR",info@sensorywellness.com,Therapy practice specializing in helping teens and adults overcome their sensory processing challenges. Therapists with 25+ years experience highly trained in reflex integration (MNRI) and sensory processing techniques.,,sensorywellness.com,,,,,,,,,,,,,,,,,,,,,,,,,,
Sephardic Bikur Holim,Behavioral Health Clinic,"425 Kings Highway Brooklyn, NY 11223, 200 Norwood Avenue Oakhurst, NJ 07755, Manhattan, NY",NJ/NY,(718) 787-1100,(732) 531-1117,"(718) 787-9598, (732) 531-0577","Malki Plotsker, LCSW, RPT-S, Anat Torovezky",contactus@sbhonline.org             info@sbhonline.org,"Mental health counseling by licensed social workers, medical referrals and education, mental health education, career advising and placement, food and clothing donations and specific services for both senior citizens and children.",,sbhonline.org ,facebook.com/sbhupdates,instagram.com/sbh_updates,twitter.com/sbhupdatesny,,Referral Line: (718) 787-1300 Counseling Center: (718) 787-1600 Support Groups: (718) 787-1100 x 315 Courage to Heal: (718) 787-0009 Sexual and Domestic Violence Helpline: (718) 787-0009,,,,,,,,,,,,,,,,,,,,,
